MaNGAID,OBJRA,OBJDEC
1-51378,53.3039848288,-7.54959681334
1-51387,53.3728130918,-7.55241140983
1-51397,53.4073001262,-7.28883236844
1-51414,53.1331123591,-7.63118319823
1-51430,52.7035672742,-7.04673627236
1-51436,52.6672630629,-6.97310691598
1-51521,52.3316295588,-6.47793822628
1-51523,52.8517851839,-5.54504975854
1-51539,53.0839978847,-5.95360983852
1-51568,53.0943122511,-6.31096730714
1-515765,35.7594398414,-0.143668052616
1-51610,53.6470138389,-6.20335936734
1-51612,53.9427870315,-5.87943611564
1-51616,53.9793380197,-5.95377553873
1-51621,53.7416858639,-5.81478015083
1-51623,54.3849739512,-6.48727947106
1-51631,56.3970975171,-7.3842910479
1-51634,56.3406195882,-7.37837788085
1-516559,180.115747653,23.6253853278
1-516580,180.254523622,23.7248762743
1-516581,180.287335594,23.4640037645
1-51660,55.5390442103,-7.43796958254
1-51668,55.7745055316,-6.77932933658
1-51706,55.2271191319,-6.67337753177
1-51725,54.3975084057,-6.49586592989
1-51727,54.2381795147,-6.81340772291
1-51739,53.95051,-6.71766
1-51755,54.1229134797,-5.73101598175
1-51766,54.5540461172,-5.54040435712
1-51767,54.6375842223,-5.46721414363
1-51776,54.5106672475,-5.93238324841
1-51779,54.5338713078,-6.1414386007
1-51799,54.6621289041,-6.16993417215
1-51810,54.904965246,-5.63293280732
1-51813,54.8953922903,-6.03886980922
1-51826,55.1306220065,-6.43992508834
1-518536,196.117784304,23.5750243657
1-518572,196.337971156,23.0955892341
1-51886,58.4856337033,-7.07295391828
1-519271,203.430234146,21.4381631707
1-51938,57.6990284001,-7.02878655356
1-519381,203.560641752,22.1827649627
1-51939,57.7295749472,-7.06064700684
1-519393,203.106674331,22.5586895714
1-519407,203.738651909,22.583066234
1-51941,57.9810771081,-6.62948614925
1-519412,203.777234063,22.6618333429
1-519429,204.011832456,22.6337302011
1-519444,204.480302359,21.710255127
1-51949,58.0524382595,-6.34894452322
1-51968,57.726601324,-6.73140945314
1-51970,57.9008365797,-6.45482973828
1-519705,205.717244807,22.126968058
1-519706,205.548609157,22.2691540173
1-519707,205.782134401,22.1758149643
1-519720,205.883449883,22.4979523679
1-519738,206.514715269,22.1188427337
1-519742,206.612456043,22.0767419456
1-519746,206.537552071,21.8943036757
1-519907,179.644646289,24.1171593553
1-52037,56.3476788326,-6.45912777954
1-52169,58.16605547,-5.67800955981
1-521740,194.194529682,25.4981007351
1-521847,195.726802267,23.6571572508
1-521915,194.79752316,24.022288871
1-521918,194.689978172,24.2339925635
1-521998,195.061674988,24.4676587176
1-522006,195.77407,25.47504
1-522048,196.361826695,25.1910488195
1-522062,196.563009952,25.460558321
1-522063,196.436000645,25.3851053157
1-522064,196.494606857,25.46570176
1-522093,196.65173277,25.429679605
1-522145,198.222943565,23.6346297839
1-522187,197.689647684,24.0815629563
1-522189,197.468998373,24.5604575235
1-522216,197.091969496,23.5210696978
1-522231,197.010710839,25.3063939244
1-522240,196.640745996,24.96283348
1-522278,197.429161173,24.6713172643
1-522297,197.77093693,24.667687778
1-522568,200.392058054,25.5162302268
1-52259,59.4110385941,-6.27467949195
1-522651,201.513530444,24.5829372785
1-522679,202.188787997,25.0885239796
1-522735,203.972100817,23.7573407896
1-522742,203.489293607,22.4175505533
1-522749,203.653588544,23.1204111228
1-522789,202.90050397,23.3140787608
1-52284,59.1725761136,-5.78350585754
1-523004,206.627529147,22.7060191923
1-523027,206.400824575,22.9950286802
1-523031,206.626565064,23.0971895713
1-523032,206.479717032,23.0635548317
1-523033,206.630975904,23.1221362578
1-523039,206.658532827,23.1961145891
1-523050,206.313852837,23.3165126883
1-523056,206.359679671,23.1201165335
1-523057,206.317357141,23.2189703948
1-523058,206.235574258,23.0961699039
1-523065,206.21346966,23.0215233924
1-523085,205.373570269,23.1669644206
1-523105,205.041630791,23.341080523
1-523108,205.289299982,23.2779276984
1-523117,204.90589,22.99459
1-523154,204.597124931,23.9721453602
1-523167,205.213158666,24.4733117249
1-523178,204.999064635,24.008089843
1-523188,205.326216402,24.4962006646
1-523203,205.658931144,24.4650614544
1-523206,205.543171514,24.5579164178
1-523211,205.690424787,24.5900537916
1-523221,205.560555214,24.3022787061
1-523238,206.144236809,23.7966101545
1-52357,58.9569888135,-5.29266877331
1-52367,58.813712711,-5.34436616239
1-52368,58.8867302008,-5.3679449106
1-52462,59.5806067206,-4.7304828676
1-52494,60.0838039859,-5.58524415766
1-52554,62.9492551871,-5.91988380733
1-52578,62.5044541346,-6.66563743164
1-52588,62.4258562524,-6.31556310132
1-52590,62.5263776999,-6.05165416151
1-52600,61.9899804473,-5.91512099124
1-52602,62.2566109637,-6.17958255371
1-52603,62.1623175851,-5.65941825471
1-52637,61.8480353206,-6.68645241484
1-52660,61.4532623945,-6.32383706666
1-52677,60.859332895,-5.49184226806
1-52701,61.405962359,-5.31528176831
1-52720,61.6808056016,-5.11472389447
1-52782,62.9744205786,-5.13731868184
1-52799,132.575685553,0.0593594320599
1-52814,132.711264883,0.373292482472
1-52826,132.506703434,0.225763019316
1-52855,131.634354364,0.307448558235
1-52936,131.11854344,2.06393315378
1-52964,131.358951225,2.15056960511
1-52981,131.691826532,1.83082529462
1-52986,131.406485198,1.60666327635
1-52991,131.383579359,1.29337429038
1-53,146.6957235,-0.286951226773
1-53004,131.739702549,1.07356623465
1-53020,131.814555077,1.89557714742
1-53025,132.117773781,1.39725553829
1-53028,132.035476549,1.56605373887
1-53060,132.387849075,1.72803042836
1-53066,132.683673156,1.29938672517
1-53093,133.976155571,0.853060628868
1-53118,133.494549102,0.35004036322
1-53120,133.535519558,0.498575749456
1-53123,133.518356818,0.853219180097
1-53172,132.167564387,1.03879869312
1-53178,132.679525546,1.35070562856
1-53198,132.803665792,1.06192681901
1-53212,133.650006846,1.4350303979
1-53217,133.617493901,1.20203192978
1-532459,206.830271013,21.8338378511
1-53257,134.520595227,1.15375662168
1-53278,135.70510525,1.02061777146
1-53282,135.477955255,1.17194756299
1-53288,134.619164107,0.0234601988079
1-53292,134.83685142,0.861723129285
1-53327,133.780930473,0.811566056917
1-53328,133.948604956,0.794302784007
1-53340,133.652534765,0.642573944
1-53356,133.505767787,0.558987867713
1-53392,134.404403846,2.23944449461
1-53417,134.738145566,1.43824828116
1-53488,136.737474378,-0.12360143248
1-53500,136.407724544,0.00330191837357
1-53536,135.21264097,1.16110632451
1-53544,135.43843,0.52181
1-53618,136.958612561,1.02806424508
1-53622,137.226556629,1.43252679911
1-53646,136.464626061,1.13053158669
1-53653,136.004316677,1.45823320187
1-53660,135.931877088,1.65935186123
1-53662,135.769700462,1.13570133479
1-53664,135.74611368,0.831029365108
1-53681,135.467041919,1.9932814634
1-537081,206.948871986,23.3672360055
1-537083,207.003783262,23.6617873007
1-537118,207.781126402,24.0182336685
1-537120,207.608226059,23.4569337341
1-53753,137.828824317,2.01902291158
1-53854,137.126302684,0.205685992534
1-53870,138.068277714,0.932291576054
1-53880,138.151260682,0.309491009543
1-53883,138.061748008,0.311786433012
1-53885,138.017963726,0.421797930147
1-53897,138.890577861,0.317310359999
1-53916,139.357446976,1.28834321419
1-53952,140.138730952,0.721057981925
1-53954,140.009042427,1.03830336226
1-53968,140.292939675,1.47274088487
1-53985,140.065052015,1.28884026262
1-53987,139.925621433,1.32580919267
1-54001,139.641419591,1.34374859847
1-54008,139.74081873,1.14891710836
1-54080,140.293468411,2.20121341806
1-54115,140.805132647,2.06006035127
1-54129,141.026997849,2.08251109398
1-54225,140.652398683,-0.409026807104
1-542308,232.563356848,56.8321970586
1-542312,246.431760677,49.314241062
1-542318,245.248313831,49.0017772161
1-542327,245.52464666,50.0168474993
1-542351,244.460235763,49.7467294539
1-542358,245.089656802,49.9434910924
1-542370,244.554023309,49.8684236306
1-542375,244.298422082,49.9643976441
1-542392,244.216716794,50.2821959759
1-54240,140.372732157,-0.268860484044
1-542414,243.491999412,49.1896131831
1-542421,242.900847302,50.2315423382
1-542464,244.721465387,50.4328644768
1-54258,140.192444114,0.604565983515
1-54313,141.440478727,-0.113960101805
1-54314,141.583919955,0.457419463447
1-543357,250.282342494,27.5125620984
1-543376,249.177233775,26.5586605666
1-543394,248.85382038,26.6093757616
1-543413,248.823830476,27.4495137309
1-543416,248.934468071,27.4868801763
1-543446,248.25398312,27.5934144346
1-543567,249.64812325,27.7925932479
1-543583,251.051592122,26.7347799246
1-543595,250.892815906,26.6137526433
1-543596,250.922836535,26.6026056828
1-543598,250.262038974,26.1513082326
1-543599,250.280542488,26.0608477311
1-543647,249.47073,26.26134
1-543667,249.090414766,26.5070025857
1-543686,248.76105596,26.5427058984
1-543758,249.698899255,27.9071950943
1-543765,249.434108584,27.0921024388
1-543810,249.997480544,27.198914856
1-543868,250.741812516,26.8734222643
1-54435,142.567242731,1.46325838223
1-54457,142.149234095,1.57855330659
1-54471,142.169849807,0.330616679139
1-54482,142.13767,0.29198
1-54492,141.686353761,1.15429681512
1-54497,141.596842172,1.58176565935
1-54506,141.123598297,1.21203549842
1-54515,141.617532291,2.30029281608
1-54539,141.447773288,2.08960233347
1-54558,141.845740743,2.1356121571
1-545611,149.025073314,46.1524789611
1-545621,147.855076094,44.9236649059
1-545654,147.267073015,45.4445460535
1-545674,146.833868313,46.6100967837
1-54576,142.473127056,2.28036169766
1-54586,141.921452471,1.89959942368
1-545946,241.625467707,18.5876454422
1-545967,241.468442331,18.2204981694
1-54602,142.421556777,2.20557617386
1-54606,142.359262489,2.07070953407
1-54623,142.587832049,2.13440066582
1-546250,241.791140641,18.6412608183
1-54629,142.654594191,1.99567941828
1-54632,142.515613553,2.01740201518
1-546345,244.266289403,19.0074466438
1-546482,244.167404175,18.9196186066
1-54655,143.501509872,2.47729699669
1-546805,257.293555991,36.1088382177
1-546807,257.427432616,36.4149520409
1-546813,257.449428169,36.5372484437
1-546816,256.87409035,35.9242908278
1-546818,256.933924753,36.3925528522
1-546819,257.001371126,36.344420816
1-546834,256.673485648,35.8695849617
1-546873,255.848476565,37.6324692415
1-546894,255.979555141,37.3248749067
1-546912,256.152916515,37.0075949241
1-546965,257.927282839,34.2122814365
1-546966,258.147220889,34.6924712445
1-547018,257.57418,34.24076
1-547039,258.004155923,34.9611591596
1-547086,257.383688857,34.4270318778
1-547106,257.251841333,34.9047960709
1-547107,256.565805366,35.417154988
1-547120,256.630133312,35.6276760382
1-547131,256.693741552,35.6581841036
1-547135,256.77565585,35.6399780306
1-547143,256.886574706,36.4510392156
1-547159,257.630659313,35.5067353239
1-547180,257.594301768,36.3396030958
1-547185,258.103581815,35.4455165239
1-547191,258.118528764,35.8840862863
1-547210,258.190223742,36.2788557572
1-547290,259.246928781,32.2458860679
1-547295,259.183519785,32.8062648984
1-547339,258.582463596,33.5488846369
1-547341,258.608624405,33.4206894407
1-547375,258.592168246,34.6612451934
1-547402,258.495841161,33.6071374989
1-547403,258.197267827,34.0874144618
1-547415,259.055395852,34.0554132389
1-547418,258.624775411,33.9022834592
1-547433,258.99197773,33.6434930207
1-547531,260.957246168,30.6903668009
1-547535,260.967765843,30.5558579597
1-547544,260.739465942,30.6613082279
1-547548,260.66638186,30.8812701774
1-547551,260.631430799,30.5569908016
1-547552,260.568663328,30.6470795169
1-547564,260.460489787,30.7015547869
1-547565,260.534243071,30.6938589099
1-547568,260.53393232,30.7687374581
1-547579,260.828730539,30.0315522434
1-547594,260.227093982,30.7364066847
1-547596,260.479394187,29.8464327788
1-547620,259.396719652,31.5575309603
1-547621,259.206451327,31.7557527858
1-547738,201.940392109,54.7991826521
1-547744,155.251009018,36.1518454582
1-547747,46.0024519126,-0.760340598224
1-54784,143.372410045,0.659125184084
1-547851,29.202113954,-0.212564848
1-547903,37.5298354344,-0.723111692308
1-547926,39.6055085285,-0.18840466386
1-547999,110.517196768,42.4213792365
1-548001,111.037340537,42.9193141439
1-548004,111.499296804,42.0166799187
1-548024,111.733682055,41.0266910782
1-548025,111.936858786,42.1015119728
1-548033,112.003440278,41.9187683491
1-548036,113.08644382,43.6007728528
1-548074,114.394019718,47.4639579264
1-548075,114.767592195,48.1290854981
1-548080,115.767844167,47.4159585016
1-548082,116.753218496,41.5260927865
1-54809,143.971941073,0.875928769675
1-548135,117.953854063,46.1928605658
1-548136,117.302592541,45.5102739714
1-54815,143.54368062,0.257897356966
1-548157,118.359600724,50.2284207566
1-548172,118.62324853,51.4676576627
1-548180,119.75402668,52.6774518115
1-548190,121.334138491,46.7165300829
1-548191,121.176140473,46.7334239537
1-548194,119.197952383,45.8878597818
1-548196,117.776020185,47.3333526281
1-548199,118.85585368,48.4384160642
1-548200,120.660864187,48.5391937884
1-548221,118.540695668,48.7088977665
1-548285,126.273855021,47.1543864972
1-54829,143.809751439,0.409143674679
1-548290,124.681368815,47.0492168183
1-548300,124.327275189,51.0797307534
1-548302,127.890301738,50.5093419368
1-548314,125.786334999,48.6194340881
1-548337,121.807476863,51.1547899704
1-548340,122.628173694,53.0055708528
1-548341,123.506197264,52.7524552391
1-54839,144.16627,0.40716
1-548398,38.990050687,-1.24038045282
1-548401,37.8695385427,-0.210313896642
1-548428,122.2768863,34.7247236733
1-548430,122.056621702,34.5382142602
1-548609,120.190844156,37.7404339524
1-548613,117.865171555,37.2927090689
1-548617,119.97015,38.22257
1-548620,120.275505308,34.8191127944
1-548622,119.279384699,35.9796796497
1-548626,120.557870585,37.1500762169
1-548633,122.002816483,39.162972817
1-548636,120.79920551,39.8857713679
1-548639,121.370110164,37.557853221
1-548653,124.081460465,41.7162393192
1-548687,134.108431642,2.22802476184
1-54873,145.061356734,0.709215885617
1-54886,146.108151317,1.42935321693
1-54894,145.479649106,1.31873762518
1-548979,240.893366017,24.9315379909
1-549008,237.046092646,26.9283740153
1-549010,237.571531977,27.2678363625
1-54904,145.000153877,1.10622628384
1-549071,235.032076794,28.1522645521
1-549076,232.235140189,28.2895513031
1-549165,198.767281936,1.52899784269
1-54920,145.315957023,1.52365645326
1-549301,223.396117312,0.010389253857
1-54939,144.43356985,0.923221019834
1-54940,144.536722195,1.44916115902
1-549479,203.844927299,0.295991789152
1-54970,144.025617854,1.46074122874
1-54979,144.169753026,2.70357082064
1-54999,143.999404537,2.46283299157
1-55037,145.163894791,2.48990023939
1-550578,324.833648832,10.54076696
1-55065,145.65237,2.5711
1-55075,145.657043911,2.09254870044
1-550782,251.605155457,19.769592709
1-550792,253.34035656,23.4496246726
1-550824,246.316971813,22.481427488
1-550831,253.587216023,26.5645009287
1-550860,249.398119407,25.2942893786
1-550868,250.113991134,28.5471763928
1-550883,250.315999063,26.8658331657
1-550887,318.552839676,-0.554014175146
1-550893,318.926021217,0.384003651977
1-550901,321.00791167,-0.366323610281
1-55091,146.22611,2.46536
1-550913,321.443159095,0.93108017
1-55093,146.043302243,2.4102952732
1-550945,324.284907394,0.446418472371
1-550950,324.806202159,1.23162471924
1-550979,329.267461,-0.223457
1-550989,332.452246977,0.829313388405
1-551011,336.040905634,0.325989912036
1-551029,338.799844515,-1.14719993434
1-551031,338.690226827,-1.08228162415
1-551039,336.777009443,-0.144294343833
1-551068,341.17322364,0.627424456641
1-551121,345.921811451,1.043581797
1-551328,17.6594185025,-0.278070370084
1-551344,18.4430517249,0.305756424885
1-551444,31.81709,-1.01273
1-551474,38.860766,1.074517
1-55156,145.947980741,0.212021801696
1-55170,145.258629726,1.2915435748
1-55178,145.52860918,2.43443766688
1-55194,146.151861305,2.40086833392
1-55225,146.004661587,1.8736244001
1-55227,146.576064621,2.88434410359
1-55271,146.749731555,2.56144636703
1-55272,146.661268668,2.65891689461
1-55335,148.962814973,1.5781134226
1-55399,146.917386004,1.60013144439
1-55402,147.041120687,2.53940321363
1-554448,14.0671667233,-1.255351255
1-55480,148.343062393,2.67511861027
1-55513,149.335615835,1.91858456373
1-55529,136.623724313,56.7963948252
1-55552,135.818210094,56.6253848319
1-55567,133.330028009,57.0411553708
1-55572,133.12130257,56.112688488
1-55612,134.591498946,57.6849653262
1-55616,133.989966869,57.6779676669
1-556472,128.78634008,29.7092884241
1-55648,136.017159969,57.0923291779
1-556492,121.701226274,28.421494452
1-556494,121.100052838,29.5142641788
1-556498,117.570349824,27.8569928312
1-556499,117.325283228,28.4734871353
1-556501,117.045741199,28.2302750745
1-556506,116.2774589,28.7575198551
1-556514,117.475381572,29.4681369517
1-556516,117.481133465,29.420208304
1-556523,118.885635274,27.7361588241
1-556524,118.495187718,28.050214348
1-556525,118.05450372,28.7585095092
1-556527,118.378262546,28.3140623488
1-556549,115.309868255,27.6140465302
1-556577,119.289978407,26.6486026731
1-556583,117.104737946,27.5752477768
1-556677,120.410415749,24.432443345
1-556679,119.977423473,24.4104483764
1-556680,119.97734353,24.0113327007
1-556689,120.328458286,25.2898222233
1-556691,121.430535847,25.4530576312
1-556699,117.080807716,23.2383743219
1-556703,126.859991981,23.5687748517
1-556714,125.227739446,23.7292001251
1-556749,120.016894298,23.4378486088
1-556776,125.370195868,23.0663574577
1-556805,118.64175884,20.0618811624
1-556811,119.68348,21.79988
1-556819,124.995201982,21.0662200516
1-556820,125.505931857,21.3428752484
1-556821,127.743969279,20.7740864351
1-556829,117.505029755,19.4959146332
1-55683,137.041133755,57.4236117812
1-556831,116.952039189,18.7831449727
1-556851,120.551314576,20.0758618609
1-556855,121.955914895,20.061749843
1-556947,121.128736832,15.4838097789
1-556959,118.521918682,14.6200482639
1-557063,118.299461052,12.630313753
1-55784,136.75137451,57.4514369241
1-558115,157.915763497,35.0928896362
1-558139,155.62506779,36.5993120344
1-558143,156.902255355,35.8807414643
1-558175,146.478228917,43.046704506
1-558242,137.06962848,42.1641416054
1-558247,138.02732196,42.9545996238
1-558248,139.193150453,42.5067799907
1-558442,157.624183043,43.24218602
1-558471,139.210480886,43.7186753657
1-558592,28.9773338942,14.8215751452
1-558599,27.0203592703,13.8006904017
1-558603,25.879951208,14.3971135677
1-558624,27.3354302375,13.0145432073
1-558630,28.4430926434,12.8804488583
1-558675,23.4100430295,13.1572081684
1-558772,22.4554654995,14.0047355588
1-558910,166.673548803,42.8116751949
1-558912,166.129407835,42.6245544187
1-558926,140.411419824,43.7261523203
1-559020,193.894276074,42.3482796776
1-559041,203.035268602,40.4999081255
1-559049,207.45444,40.53743
1-559109,228.91250272,31.9422487555
1-559120,235.283152429,28.891831998
1-559146,240.348592379,26.1161447897
1-559149,239.923732494,26.4995232647
1-559150,239.689278518,26.6476654705
1-559153,240.516557255,26.9608482293
1-559154,240.670746876,27.2074030499
1-559157,238.670837068,28.1916353811
1-559160,237.450887137,28.6604231542
1-559171,243.638262606,25.0803261951
1-559242,146.302817325,1.52322736592
1-559294,143.414206522,1.63002701199
1-559745,220.859977185,4.38563339624
1-559752,219.045941031,3.35426657131
1-559761,218.934888483,4.99307980248
1-559875,128.514748217,3.27310442826
1-560065,141.347424836,4.50906861972
1-560087,147.402764159,4.11628565631
1-560311,157.733959873,5.93136162735
1-560323,159.777613019,5.20977271614
1-560327,159.136150602,5.55676086143
1-560357,225.780368724,7.9656680676
1-560522,145.252349441,5.57521162199
1-560594,228.383137065,7.52130454562
1-560607,240.050667537,9.88004414548
1-560666,230.722585278,7.35198295608
1-560743,243.280207071,31.2757830662
1-560758,240.894392173,31.8320898519
1-560759,239.913150309,31.7748148825
1-560826,236.165732503,38.4253570829
1-560832,234.44816,38.2756
1-560834,234.553977499,38.1741876812
1-560933,254.021313773,34.0498523927
1-560934,252.327042325,34.2683643362
1-560941,256.808472226,34.5710176062
1-560942,255.930344069,35.4409424686
1-561014,254.933111847,32.615325459
1-561016,258.386122445,33.1530376938
1-561017,257.532896417,32.294166029
1-561020,256.791953979,34.2697504313
1-561034,257.4913757,34.3701533513
1-561039,258.271094875,35.2686155772
1-561117,256.283191079,30.4032159802
1-561231,260.48385994,30.8132357502
1-561297,246.669962882,27.7775454467
1-561319,241.883189596,27.3708483707
1-561324,243.618355403,28.2919301552
1-561325,243.046924778,29.5741100762
1-561331,243.237336465,30.7707197547
1-561335,239.198942144,29.7744777798
1-562158,333.485336924,12.8064858055
1-562167,333.188662609,13.8630647826
1-562168,333.436010581,13.9938863338
1-562230,344.288077431,13.188324278
1-562241,345.068002242,13.5941720385
1-562254,333.150735039,11.7508902582
1-562312,339.390116607,12.5143534196
1-562804,332.239504601,11.881474292
1-563754,17.5053729074,13.9320824998
1-563761,15.8255560545,14.0376624459
1-563762,15.4717846345,14.5738836456
1-563951,19.3721149848,14.7025203426
1-563982,19.4345021527,15.6259070706
1-564239,133.79826156,53.8283216245
1-564242,131.944887588,54.0266684063
1-564264,129.098768324,52.71498226
1-564429,131.944246223,24.9128317063
1-564477,253.887902479,38.0648443937
1-564482,251.760581837,40.1439657347
1-564483,252.927152005,39.2358329891
1-564486,250.315558405,34.3580571782
1-564487,243.259025941,39.2371298692
1-564490,247.164522584,40.1237151868
1-564521,251.141802269,38.9205042448
1-564535,251.314150325,34.6397412596
1-564536,251.222868491,34.1754945172
1-564537,251.815380745,33.9324145967
1-564539,251.736451177,34.1555283805
1-564540,251.979470135,33.9576156772
1-564581,250.29375611,29.050756407
1-564585,249.101564018,29.3379866482
1-564591,249.278215135,32.9002266179
1-564644,237.247939275,8.90992382552
1-564656,236.659864322,8.47482951954
1-566330,225.058409468,11.2177256866
1-566335,226.282797597,8.10735412698
1-566344,224.561494414,8.3223705982
1-566397,226.991869964,8.2052151136
1-567155,137.377511499,45.9523523666
1-567184,145.773946457,48.4196808307
1-567185,145.608878979,48.6144388411
1-567187,145.530849239,48.1548737786
1-567244,136.196794615,22.0284799156
1-567284,138.101689671,29.0034030132
1-567299,148.052530993,18.6998254124
1-567397,145.267159186,34.7328785678
1-567443,140.454724718,31.0160315637
1-567448,139.583693994,30.4044822425
1-567457,140.845540619,33.0096632723
1-567465,135.694804542,32.7751067114
1-567948,113.284972917,44.5509699475
1-567961,119.846409974,53.6354140406
1-567968,121.585656797,55.4623425076
1-568541,195.59678234,24.0291508953
1-568564,198.809496825,26.8515209258
1-568566,198.260390445,25.953825952
1-568570,202.903672542,22.2010078084
1-568582,205.419200168,23.1890214792
1-568583,205.355710988,23.2474871744
1-568584,205.282730985,23.2820554311
1-568594,202.814145386,25.9829332419
1-568611,206.264017844,23.0613421848
1-568615,206.972769752,25.5670000174
1-568619,207.079727152,25.1338443212
1-568624,205.129395034,26.3073566696
1-568627,205.454710912,26.373482194
1-568997,249.838946627,45.0992039766
1-569034,244.641620293,45.7426365079
1-569042,246.561043903,46.3708377365
1-569063,235.279379723,46.1022601899
1-569072,238.141414586,46.3399286819
1-569074,240.226530062,45.4235651863
1-569077,242.034014667,42.9905995551
1-569095,249.558610758,41.9388102427
1-569098,247.919084023,42.4487469746
1-569114,249.079028876,40.4226964568
1-569116,250.181213474,40.4146659206
1-569130,231.980226647,45.6753310749
1-569138,233.228291256,44.5387324245
1-569155,244.329704001,41.4367665237
1-569162,244.15763746,42.4488084008
1-569166,247.185104669,39.473838506
1-569169,247.048170623,39.8218982679
1-569170,246.884556893,39.5706765419
1-569171,246.933401656,39.5429894943
1-569177,247.104082954,41.1684537291
1-569178,247.476832176,41.6045233565
1-569199,234.760164534,43.320575499
1-569204,235.787455704,42.1665491253
1-569214,240.755938916,39.6452629292
1-569216,240.960024301,41.5218602856
1-569225,213.432186232,43.6624813137
1-569263,216.731509458,42.0960470482
1-569313,254.311347374,40.7108719711
1-569442,3.92324139404,14.6890800942
1-570432,356.7883506,15.5967655345
1-570482,346.610228833,14.4458142323
1-570488,343.896127092,14.7418377948
1-570530,349.163590003,15.587864686
1-570532,350.261521351,15.2224591324
1-570537,352.62585601,13.9056283772
1-570549,351.083713465,14.6471307237
1-570555,351.72493258,15.725225649
1-570556,351.646217549,14.9011099826
1-570592,358.02056977,14.0461121041
1-570609,356.904987318,14.4723732257
1-570629,345.319135799,13.0505876962
1-570633,346.568842606,14.429031372
1-571888,5.14104042602,15.6294145513
1-572184,7.51466733261,15.385126017
1-572558,9.72741001559,15.685613758
1-572738,11.755689975,15.4943541088
1-572748,12.6149686884,15.9365312883
1-574355,248.788258728,46.213894535
1-574361,247.085172003,48.2144891104
1-574402,115.368719754,44.4087940076
1-574504,123.820325773,46.0752533433
1-574506,123.330544326,46.1471565611
1-574519,127.178093813,45.7425550277
1-574686,168.378001543,23.304901593
1-574691,173.086452708,22.630161434
1-574775,169.667027268,22.5773898446
1-575104,186.074576248,32.1461673549
1-575151,195.24691982,27.8998323789
1-575184,195.81226109,31.329650785
1-575186,196.308988768,31.9996944093
1-575202,201.003014362,30.4612039592
1-575209,200.120280018,31.3519930682
1-575215,204.881352663,29.3577088319
1-575229,201.980352609,30.3759784543
1-575232,201.105947287,30.9592888955
1-575668,189.397995312,44.801017021
1-575704,197.891833505,44.9330782011
1-575726,198.958903853,46.3388300034
1-575733,201.560998184,47.3003378894
1-575737,204.08396698,42.0407521765
1-575738,204.111415015,43.0150799233
1-575741,204.194313552,43.8413756088
1-575742,204.159811033,43.7594120678
1-575744,202.302980108,44.9621600576
1-575756,209.186609738,44.9032727281
1-575771,209.270729549,41.8462774355
1-575778,208.773681082,42.9473604228
1-575788,185.599610954,42.7228523584
1-575796,191.493278418,45.1990128526
1-575826,186.390313938,46.0671505696
1-575838,183.126549322,45.6854504505
1-575845,181.827576407,46.7275255533
1-575847,183.403568678,46.4939291513
1-575898,168.377035103,44.6659410536
1-576021,187.435498458,51.6223065642
1-576022,188.20219932,50.2717456639
1-576031,180.980700649,50.8727225612
1-576051,175.697423482,48.8197855859
1-576061,192.243297651,55.0355148006
1-576076,187.442157325,53.3217624783
1-576079,182.273026767,51.417038812
1-576083,183.575710733,52.9413010253
1-576094,180.227756746,51.9774654935
1-576106,173.496785152,49.0620287376
1-576127,168.532451815,47.8043091248
1-576146,170.461723946,48.0792542418
1-576162,178.025946425,53.3112227907
1-576172,174.993504966,51.1513445994
1-576181,172.631255396,51.4559385954
1-576182,172.443012084,51.2457080513
1-576188,169.475782191,49.5933752164
1-576224,165.59874549,50.0944615934
1-576235,163.433876181,49.4988684961
1-576267,240.327467612,53.2795003771
1-576269,240.367914805,53.9364085499
1-576292,225.691342696,53.5121697087
1-576294,224.41491734,53.0063352948
1-576303,227.454526526,55.0737416395
1-576315,241.325410354,52.120150906
1-576333,222.146717119,51.3855754913
1-576335,225.060531454,53.1008686514
1-576340,227.761295288,52.0500422319
1-576342,230.506682547,50.1746417485
1-576412,222.221617871,47.5389419193
1-576427,229.675248887,47.5512606935
1-576431,234.614073849,46.3083534137
1-576436,224.018183078,45.4052658652
1-576439,222.981012263,46.7484117581
1-576448,203.592458807,51.3465346212
1-576458,204.550586335,52.4295050825
1-576467,210.190318477,51.7286842269
1-576470,213.97036934,50.3237995532
1-576479,201.227247701,49.897904137
1-576534,216.524808416,47.5532080626
1-576535,198.907721526,47.9396336477
1-576537,198.141842919,48.3666138423
1-576544,198.291370576,50.5761006664
1-576550,195.624432506,49.9578255401
1-576551,195.5449831,50.2948609546
1-576554,195.683487792,51.3123524375
1-576555,195.750603538,51.3126570746
1-576558,208.775439052,53.216600642
1-576580,195.814339441,51.5158492314
1-576738,226.69712324,56.2910285792
1-576748,212.003281973,55.7294018674
1-577296,3.43656623429,14.6069264977
1-578295,10.35587,14.90674
1-579533,18.0579700658,15.2771252303
1-580438,22.52396,13.59877
1-580927,27.1395280776,13.4307521828
1-580933,27.1584491967,13.7690340594
1-580957,27.3962258412,13.0081669007
1-581166,28.74757,13.46772
1-581847,33.1765239477,13.9693830594
1-582042,34.7485323693,0.330017800119
1-582516,39.7141842507,0.508703016687
1-582721,42.326160518,-8.17494454345
1-583321,48.7073822864,-6.70449993118
1-583411,50.245414,-0.367683
1-583421,50.5102834779,-7.47418414445
1-583556,54.7585641468,-6.81106170035
1-583694,61.2300919858,-6.30480772667
